"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8024","471","304","      ","304-00-00325","304914200101-002","CABLE, ELECTRIC, LS2SUS-7,  ","4000","0","06/07/2013","120","02/07/2013"," LF   ","0","3212","1151"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8024","471","304","      ","304-00-00327","304702080101-002","CABLE, ELECTRIC, LS2SJ-12,  ","300","0","06/07/2013","120","02/07/2013"," LF   ","0","300","299"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8024","471","304","      ","304-00-00328","303501040300-001","CABLE, HELIAX, FSJ2RK-50,   ","862","0","06/07/2013","120","02/07/2013"," LF   ","0","862","861"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8024","471","304","      ","304-00-00330","304301040700-001","CABLE, HELIAX, LDF4RK-50A,  ","4100","0","06/07/2013","120","02/07/2013"," LF   ","0","4100","900"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8024","471","304","      ","304-00-00340","309602151201-001","CABLE, ELECTRIC, M27500-22RC","1549","0","06/07/2013","120","02/07/2013"," FT   ","0","1549","1549"," No     ","12/17/2012","08/25/2017","0","0","450","08/20/2009"
"8024","471","304","      ","304-00-00343","308401000000-064","CABLE, COAXIAL, M17/113-RG31","26","0","06/07/2013","120","02/07/2013"," LF   ","0","26","1"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8024","471","304","      ","304-00-00347","301360010101-001","CABLE, ELECTRIC, 2XSAOW-30, ","649","0","06/07/2013","120","02/07/2013"," LF   ","0","17","17"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8024","471","304","      ","304-00-00365","301708010101-001","CABLE, ELECTRIC, 2XSXO-4    ","172","0","06/07/2013","160","12/29/2012"," LF   ","4","2","2"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8024","471","304","      ","304-00-00366","308401150608-028","CABLE, ELECTRIC, COAXIAL    ","32","0","06/07/2013","160","12/29/2012"," LF   ","0","32","31"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8024","471","410","      ","410-01-00005","370400000004-001","PHONE, GLOBAL               ","84","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","05/15/2012","08/25/2017","0","0","            ",""
"8024","471","492","      ","492-01-00200","412800-000000048","UNMANNED COMMON AUTOMATIC RE","1","0","06/11/2014","43","04/29/2014"," SYS  ","0","1","1"," No     ","02/12/2014","08/25/2017","0","0","477","08/14/2015"
"8024","471","573","      ","573-01-00063","230000-000000005","KIT, LRHS SHOCK MODS        ","1","0","12/02/2014","180","06/05/2014"," EA   ","0","1","1"," No     ","07/12/2017","08/25/2017","0","0","            ",""
"8024","471","573","      ","573-10-00004","230000-000000004","KIT, PAYLOAD CRANE, SHOCK MO","1","0","11/19/2014","123","07/19/2014"," EA   ","0","1","1"," No     ","06/20/2017","08/25/2017","50745","50745","450","03/04/2011"
"8024","471","604","      ","604-01-00003","727600-000000003","PADLOCK, HIGH SECURITY, SHRO","24","0","06/07/2013","123","02/04/2013"," EA   ","0","24","24"," No     ","09/24/2014","08/25/2017","0","0","450","06/24/2011"
"8024","471","982","      ","982-01-00109","SRV650-011000001","COMPLETE DEMO TO SUPPORT BDT","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","07/05/2017","08/25/2017","44818.23","44818.23","330","07/13/2017"
"8024","471","982","      ","982-01-00110","SRV650-011000002","2 TECHS TO SUPPORT BDT & BST","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","07/05/2017","08/25/2017","5223.39","5223.39","330","08/15/2017"
"8024","471","169","      ","169-01-00001-217","610315-000000019","CONTROL VALVE               ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8024","471","169","      ","169-05-00005-834","090500-000000029","VI-SO VERTICAL CLAMP CONNECT","16","0","05/12/2014","123","01/09/2014"," EA   ","0","16","16"," No     ","05/17/2013","08/25/2017","0","0","467","03/04/2015"
"8024","471","169","      ","169-05-00005-835","090500-000000030","FLAT WASHER, 3/4"" DIA, SST  ","330","0","05/12/2014","123","01/09/2014"," EA   ","0","330","330"," No     ","05/17/2013","08/25/2017","0","0","467","03/04/2015"
"8024","471","169","      ","169-05-00005-836","090500-000000031","BOLT, HEX HD, 3/4-10UNC-2A  ","85","0","05/12/2014","123","01/09/2014"," EA   ","0","85","85"," No     ","05/17/2013","08/25/2017","0","0","467","03/04/2015"
"8024","471","169","      ","169-05-00005-837","090500-000000032","NUT, HEX HD, SLFLKG, 3/4-10U","165","0","05/12/2014","123","01/09/2014"," EA   ","0","165","165"," No     ","05/17/2013","08/25/2017","0","0","467","03/04/2015"
"8024","471","169","      ","169-05-00005-838","090500-000000033","BOLT, HEX HD, 5/8-11UNC-2A  ","22","0","05/12/2014","123","01/09/2014"," EA   ","0","22","22"," No     ","05/17/2013","08/25/2017","0","0","467","03/04/2015"
"8024","471","169","      ","169-05-00005-839","090500-000000034","WASHER, FLAT, 5/8"" DIA, SST ","22","0","05/12/2014","123","01/09/2014"," EA   ","0","22","22"," No     ","05/17/2013","08/25/2017","0","0","467","03/04/2015"
"8024","471","169","      ","169-05-00005-840","090500-000000035","PIN, COTTER, 3/16"" DIA X 1-1","12","0","05/12/2014","123","01/09/2014"," EA   ","0","12","12"," No     ","05/17/2013","08/25/2017","0","0","467","03/04/2015"
"8024","471","202","      ","202-01-00213-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/07/2013","60","04/08/2013"," EA   ","0","1","1"," No     ","05/31/2012","08/25/2017","25","25","450","09/03/2009"
"8024","471","233","      ","233-01-00001-827","230200-000000079","WASHER, METRIC HARD STEEL   ","384","0","05/28/2014","324","07/08/2013"," EA   ","0","192","192"," No     ","05/29/2012","08/25/2017","0","0","            ",""
"8024","471","234","      ","234-01-00001-101","230100-000000014","LIFTING PAD, MT 30          ","1","0","04/24/2014","123","12/22/2013"," EA   ","0","1","1"," No     ","04/01/2015","08/25/2017","0","0","475","05/15/2017"
"8024","471","234","      ","234-01-00001-102","230100-000000015","BOLTS, LIFTING PAD          ","1","0","04/24/2014","14","04/10/2014"," EA   ","0","1","1"," No     ","04/01/2015","08/25/2017","0","0","475","05/15/2017"
"8024","471","234","      ","234-01-00001-833","230100-000000065","ESS DRIVE CABINET           ","2","0","04/24/2014","140","12/05/2013"," EA   ","0","2","2"," No     ","06/12/2015","08/25/2017","0","0","475","05/15/2017"
"8024","471","234","      ","234-01-00001-867","230100-000000099","WASHER, SPHERICAL           ","8","0","04/24/2014","140","12/05/2013"," EA   ","0","8","8"," No     ","06/12/2015","08/25/2017","0","0","465","01/27/2012"
"8024","471","234","      ","234-01-00001-867","230100-000000099","WASHER, SPHERICAL           ","8","0","04/24/2014","140","12/05/2013"," EA   ","0","8","8"," No     ","06/12/2015","08/25/2017","0","0","465","01/27/2012"
"8024","471","234","      ","234-01-00001-879","230100-000000110","ESU COOLING ASSEMBLY        ","2","0","04/24/2014","140","12/05/2013"," EA   ","0","2","2"," No     ","06/12/2015","08/25/2017","0","0","465","01/27/2012"
"8024","471","234","      ","234-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","04/24/2014","60","02/23/2014"," EA   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","475","05/15/2017"
"8024","471","234","      ","234-01-00006-S00","-S00","KIT, ESS FILTER/RECTIFIER   ","1","0","02/17/2014","123","10/17/2013"," EA   ","0","1","1"," No     ","06/05/2017","08/25/2017","0","0","            ",""
"8024","471","241","      ","241-01-00001-820","202800-000000070","LUBRICATION OIL LINE 12, BUS","1","0","03/21/2014","123","11/18/2013"," EA   ","0","1","1"," No     ","06/13/2012","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-852","202800-000000102","HEX NUT ISO 4032-M16-8      ","8","0","03/21/2014","123","11/18/2013"," EA   ","0","8","8"," No     ","06/15/2012","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-882","202800-000000133","EYE BOLT M16 (TOOLING)      ","4","0","03/21/2014","123","11/18/2013"," EA   ","0","4","4"," No     ","06/18/2012","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-8B0","202800-000000161","GASKET, FOR ASL 2/160 STBD  ","2","0","03/28/2014","49","02/07/2014"," EA   ","0","2","2"," No     ","03/20/2013","08/25/2017","0","0","            ",""
"8024","471","241","      ","241-01-00001-8B5","202800-000000166","SCREW, HEX, M24 X 120MM LONG","24","0","03/28/2014","123","11/25/2013"," EA   ","0","24","24"," No     ","09/12/2013","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-8B6","202800-000000167","NUT, HEX, M24-10            ","24","0","03/28/2014","123","11/25/2013"," EA   ","0","24","24"," No     ","09/12/2013","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-8B7","202800-000000168","O-RING, 330MM X 5MM THK, MAI","8","0","06/07/2013","123","02/04/2013"," EA   ","0","8","8"," No     ","04/27/2015","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-8B8","202800-000000169","O-RING, 115MM X 3MM, CONTROL","8","0","06/07/2013","123","02/04/2013"," EA   ","0","8","8"," No     ","04/27/2015","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-8B9","202800-000000170","O-RING, 185MM X 4MM, CONTROL","4","0","06/07/2013","123","02/04/2013"," EA   ","0","4","4"," No     ","04/27/2015","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-909","202800-000000180","HEX, SCREW ISO 4017-M36 X 16","1","0","03/21/2014","123","11/18/2013"," EA   ","0","1","1"," No     ","03/20/2013","08/25/2017","0","0","            ",""
"8024","471","241","      ","241-01-00001-913","202800-000000184","TOOLING, SOCKET, 14MM, 12 PO","4","0","03/21/2014","123","11/18/2013"," EA   ","0","4","4"," No     ","09/12/2013","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-914","202800-000000185","TOOLING, SOCKET, 14MM, 6 POI","4","0","03/21/2014","123","11/18/2013"," EA   ","0","4","4"," No     ","09/12/2013","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-L20","-L20","SUPPORT, VENDOR             ","1","0","03/21/2014","60","01/20/2014"," LO   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/04/2014","60","04/05/2014"," EA   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","481","06/09/2017"
"8024","471","241","      ","241-01-00002-S00","-S00","KIT, REDUCTION GEAR, SNUBBER","1","0","02/17/2014","123","10/17/2013"," EA   ","0","1","1"," No     ","04/26/2017","08/25/2017","0","0","            ",""
"8024","471","241","      ","241-01-00003-S00","-S00","KIT, REDUCTION GEAR, RETROFI","1","0","02/17/2014","123","10/17/2013"," EA   ","0","1","1"," No     ","06/05/2017","08/25/2017","0","0","            ",""
"8024","471","241","      ","241-01-00005-S00","-S00","KIT, REDUCTION GEAR, HMI PAN","1","0","02/17/2014","123","10/17/2013"," EA   ","0","1","1"," No     ","06/05/2017","08/25/2017","0","0","            ",""
"8024","471","243","      ","243-01-00001-805","202000-000000005","BEARING ASSY, IMPELLER SHAFT","4","0","05/28/2014","140","01/08/2014"," EA   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","            ",""
"8024","471","243","      ","243-01-00001-806","202000-000000006","RTD ASSY, WATER JET SHAFT BE","26","0","05/28/2014","140","01/08/2014"," EA   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","            ",""
"8024","471","243","      ","243-01-00001-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","05/28/2014","60","03/29/2014"," LO   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","469","06/11/2013"
"8024","471","243","      ","243-01-00001-L20","-L20","SUPPORT, VENDOR             ","1","0","05/28/2014","60","03/29/2014"," LO   ","0","1","1"," No     ","05/25/2012","08/25/2017","86661.05","86661.05","473","05/09/2016"
"8024","471","243","      ","243-01-00001-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","05/28/2014","60","03/29/2014"," LO   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","469","06/11/2013"
"8024","471","247","      ","247-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","07/22/2014","60","05/23/2014"," EA   ","0","1","1"," No     ","05/29/2012","08/25/2017","0","0","485","12/12/2016"
"8024","471","252","      ","252-01-00001-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","06/04/2014","60","04/05/2014"," LO   ","0","1","1"," No     ","06/06/2012","08/25/2017","0","0","475","05/15/2017"
"8024","471","252","      ","252-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/04/2014","60","04/05/2014"," EA   ","0","1","1"," No     ","06/06/2012","08/25/2017","0","0","475","05/15/2017"
"8024","471","252","      ","252-01-00001-L63","-L63","COMPUTER SOFTWARE/PROGRAM   ","1","0","06/04/2014","60","04/05/2014"," EA   ","0","1","1"," No     ","06/06/2012","08/25/2017","0","0","479","05/18/2017"
"8024","471","252","      ","252-01-00001-L64","-L64","COMPUTER SOFTWARE/PROGRAM   ","1","0","06/04/2014","60","04/05/2014"," EA   ","0","1","1"," No     ","06/06/2012","08/25/2017","0","0","479","05/18/2017"
"8024","471","252","      ","252-01-00001-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","06/04/2014","420","04/10/2013"," LO   ","0","1","1"," No     ","06/06/2012","08/25/2017","0","0","485","12/12/2016"
"8024","471","252","      ","252-01-00006-S00","-S00","KIT, CANMAN, SHOCK MODS     ","1","0","07/29/2014","123","03/28/2014"," EA   ","0","1","1"," No     ","06/05/2017","08/25/2017","0","0","            ",""
"8024","471","252","      ","252-01-00007-S00","-S00","KIT, WATERJET CONTROL SYSTEM","1","0","02/17/2014","123","10/17/2013"," EA   ","0","1","1"," No     ","06/05/2017","08/25/2017","0","0","            ",""
"8024","471","311","      ","311-01-00001-829","414900-000000024","NUT, M16, D0111411A         ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","03/13/2015","08/25/2017","0","0","481","06/30/2017"
"8024","471","311","      ","311-01-00001-830","414900-000000025","RESILIENT SUBBASE, D0201215A","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","03/13/2015","08/25/2017","0","0","483","07/11/2017"
"8024","471","311","      ","311-01-00001-831","414900-000000026","PREHEATER/PRELUBE, 00C52300A","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","03/13/2015","08/25/2017","0","0","477","06/30/2017"
"8024","471","311","      ","311-01-00001-834","414900-000000029","VITE M16X65, D0025128A      ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","03/13/2015","08/25/2017","0","0","481","06/30/2017"
"8024","471","311","      ","311-01-00001-836","414900-000000031","PART OF EXHAUST, 00F58700   ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","03/13/2015","08/25/2017","0","0","477","06/30/2017"
"8024","471","311","      ","311-01-00001-837","414900-000000032","V1708C2ME SET, GEP02005652  ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","03/13/2015","08/25/2017","0","0","477","06/30/2017"
"8024","471","311","      ","311-01-00001-839","414900-000000034","LOOSE PARTS, GSP02005652    ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","03/13/2015","08/25/2017","0","0","477","06/30/2017"
"8024","471","311","      ","311-01-00001-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","03/21/2012","08/25/2017","0","0","483","12/02/2015"
"8024","471","410","      ","410-01-00001-8C9","410100-000000113","SPLICE, FUSION, FIBER OPTIC ","172","0","06/07/2013","48","04/20/2013"," EA   ","0","172","172"," No     ","11/14/2014","08/25/2017","0","0","465","01/05/2015"
"8024","471","410","      ","410-01-00001-8WN","410100-000000143","SERVER, 8 CORE, 2X300GB     ","2","0","06/07/2013","48","04/20/2013"," EA   ","0","2","2"," No     ","02/09/2015","08/25/2017","0","0","485","07/27/2017"
"8024","471","411","      ","411-01-00017-S00","415400-000000001","COMMAND & DECISION SYSTEM (C","5","5","04/12/2017","123","12/10/2016"," EA   ","0","0","5"," No     ","04/12/2017","04/12/2017","0","0","            ",""
"8024","471","415","      ","415-01-00001-206","410100-000000002","ASSY, COMMERCIAL PC--3EH TOW","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","04/02/2013","08/25/2017","0","0","485","07/27/2017"
"8024","471","415","      ","415-01-00001-219","410100-000000003","SAFETY LABEL                ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","04/02/2013","08/25/2017","0","0","485","07/27/2017"
"8024","471","415","      ","415-01-00001-220","410100-000000004","CCA, PCI, SERVER ADP        ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","04/02/2013","08/25/2017","0","0","485","07/27/2017"
"8024","471","415","      ","415-01-00001-221","410100-000000005","CONNECTOR ASSEMBLY          ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","04/02/2013","08/25/2017","0","0","485","07/27/2017"
"8024","471","415","      ","415-01-00001-222","410100-000000006","SCREW, MACHINE, FLAT        ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","04/02/2013","08/25/2017","0","0","485","07/27/2017"
"8024","471","415","      ","415-01-00001-223","410100-000000007","WORKSTATION, DELL, P/N:79227","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","04/02/2013","08/25/2017","0","0","485","07/27/2017"
