"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount"
"8041","475","324","      ","324-01-00002-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00002-L11","-L11","CERTIFICATES, REGULATORY BOD","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00002-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00002-L63","-L63","COMPUTER SOFTWARE/PROGRAM   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00002-L64","-L64","COMPUTER SOFTWARE/PROGRAM   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00003-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00003-L11","-L11","CERTIFICATES, REGULATORY BOD","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00003-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00003-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","05/30/2013","05/29/2017","0","0"
"8041","475","324","      ","324-01-00066-L66","-L66","TECHNOLOGY REFRESH AND OBSOL","2","2","10/15/2014","60","08/16/2014"," LO   ","0","0","2"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00001-L04","-L04","PROCEDURES, IN-PLANT TEST   ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00001-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00001-L20","-L20","SUPPORT, VENDOR             ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00001-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00002-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00002-L11","-L11","CERTIFICATES, REGULATORY BOD","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00002-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00003-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00003-L11","-L11","CERTIFICATES, REGULATORY BOD","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00003-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00003-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00004-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00004-L11","-L11","CERTIFICATES, REGULATORY BOD","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00004-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00004-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-02-00004-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-12-00002-L11","-L11","CERTIFICATES, REGULATORY BOD","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-22-00003-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-22-00003-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-22-00004-803","351300011200-005","BACKPLANE, FOR USE WITH SABT","3","0","10/15/2014","123","06/14/2014"," EA   ","0","1","1"," No     ","06/03/2013","05/29/2017","0","0"
"8041","475","324","      ","324-22-00004-S00","-S00","SOFTWARE UPGRADES, CF 2353  ","1","1","02/24/2017","123","10/24/2016"," EA   ","0","0","1"," No     ","02/24/2017","02/24/2017","0","0"
"8041","475","324","      ","324-22-00006-801","416400000000-002","MANUAL BUS TRANSFER SWITCH  ","7","0","10/26/2015","120","06/28/2015"," EA   ","0","7","7"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-802","416400000000-003","MANUAL BUS TRANSFER SWITCH  ","4","4","12/16/2015","120","08/18/2015"," EA   ","0","0","4"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-804","416400000000-005","MANUAL BUS TRANSFER SWITCH  ","1","1","10/26/2015","120","06/28/2015"," EA   ","0","0","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L02","-L02","MANUALS, TECHNICAL, PRELIMIN","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L06","-L06","REPORT, IN-PLANT TEST, IAW A","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L08","-L08","DRAWINGS, PRELIMINARY       ","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L13","-L13","LIST, PREVENTATIVE MAINTENAN","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L15","-L15","DATA, WEIGHT                ","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L22","-L22","MANUALS, TECHNICAL, FINAL   ","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L23","-L23","RELEASE FOR MANUFACTURE     ","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L34","-L34","PROVISIONING TECH DOC.      ","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L35","-L35","LIST OF VENDOR DRAWINGS     ","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L36","-L36","DATA, RELIABILITY REQUIREMEN","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L37","-L37","DATA, LIFE CYCLE COST REQUIR","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L41","-L41","LIST OF RECOMMENDED SPARE PA","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L48","-L48","TESTING, SHOCK, IAW APPENDIX","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","10/26/2015","60","08/27/2015"," LO   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L52","-L52","TESTING, NOISE AND VIBRATION","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8041","475","324","      ","324-22-00006-L56","-L56","SHOCK EXTENSION APPROVAL    ","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","04/12/2017","05/29/2017","0","0"
"8042","475","324","      ","324-01-00083-L34","-L34","PROVISIONING TECH DOC.      ","1","1","10/15/2014","60","08/16/2014"," LO   ","0","0","1"," No     ","03/10/2014","05/29/2017","0","0"
"8028","475","330","      ","330-01-00014","330306280202-001","OVHD LT FIXT, SYM 333.2, 3X2","13","3","10/15/2014","40","09/05/2014"," EA   ","0","0","3"," No     ","02/12/2014","05/29/2017","347.4","1042.2"
"8028","475","330","      ","330-01-00026","350202090808-001","SWITCH TOGGLE               ","2","1","10/15/2014","40","09/05/2014"," EA   ","0","0","1"," No     ","02/12/2014","05/29/2017","23","23"
"8028","475","330","      ","330-01-00030","330100000103-001","RED FILTER TUBE             ","286","106","10/15/2014","40","09/05/2014"," EA   ","82","0","24"," No     ","02/12/2014","05/29/2017","10.5","252"
"8028","475","330","      ","330-01-00035","310112020101-001","RECEPTACLE, PLUG, SYM 1218.3","28","1","10/15/2014","40","09/05/2014"," EA   ","0","0","1"," No     ","02/12/2014","05/29/2017","32.15","32.15"
"8028","475","330","      ","330-01-00035","310112020101-001","RECEPTACLE, PLUG, SYM 1218.3","28","1","10/15/2014","40","09/05/2014"," EA   ","0","0","1"," No     ","02/12/2014","05/29/2017","32.15","32.15"
"8028","475","330","      ","330-01-00053","380706000027-001","COVER, SWITCH, PASS & SEYMOU","139","18","10/15/2014","56","08/20/2014"," EA   ","14","0","4"," No     ","02/12/2014","05/29/2017","1.31","5.24"
"8028","475","330","      ","330-01-00055","360101450108-001","NAVY CONNECTION BOX SUBMERSI","7","4","10/15/2014","40","09/05/2014"," EA   ","0","1","5"," No     ","02/11/2014","05/29/2017","74","370"
"8028","475","330","      ","330-01-00060","33013-003","LANTERN W/RELAY, SYM #101.2 ","12","5","10/15/2014","90","07/17/2014"," EA   ","3","0","4"," No     ","02/11/2014","05/29/2017","81","324"
"8028","475","330","      ","330-01-00099","330300000001-001","LIGHT, SURGICAL CEILING     ","1","0","01/20/2016","100","10/12/2015"," EA   ","0","1","1"," Yes    ","02/06/2014","05/29/2017","0","0"
"8028","475","330","      ","330-01-00111","330312000103-001","LENS, RED, BATTLE LANTERN   ","25","25","10/15/2014","123","06/14/2014"," EA   ","17","17","8"," No     ","03/10/2014","05/29/2017","10.5","84"
"8028","475","330","      ","330-01-00118","34001-003","BATTERY, 6V DRYCELL, TYPE BA","58","58","10/15/2014","120","06/17/2014"," EA   ","0","0","58"," No     ","11/10/2014","05/29/2017","0","0"
"8028","475","330","      ","330-01-00130","361006031212-001","COVER, SWITCH, WEATHERPROOF ","1","1","01/20/2016","56","11/25/2015"," EA   ","0","0","1"," No     ","05/19/2016","05/29/2017","0","0"
"8028","475","330","      ","330-LK-00001","330300-000000344","LIGHTING, SUB ASSEMBLY KITS ","1","1","10/15/2014","48","08/28/2014"," LO   ","0","0","1"," No     ","03/10/2014","05/29/2017","0","0"
"8041","475","330","      ","330-05-S0002","391102010029-001","DIMMER ENCLOSURE - TOPSIDE L","7","0","10/15/2014","56","08/20/2014"," EA   ","0","1","1"," No     ","02/06/2014","05/29/2017","1398.79","1398.79"
"8042","475","330","      ","330-01-00002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00003-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00004-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00005-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00006-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00008-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00009-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00010-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00012-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00013-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00014-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00016-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00017-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00019-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00020-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00021-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00023-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00024-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00025-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00027-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00028-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8042","475","330","      ","330-01-00099-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","03/10/2014","05/29/2017","0","0"
"8024","475","410","      ","410-01-00001-8WN","410100-000000143","SERVER, 8 CORE, 2X300GB     ","2","2","10/15/2014","48","08/28/2014"," EA   ","0","0","2"," No     ","02/09/2015","05/29/2017","0","0"
"8028","475","410","      ","410-01-00022","360101060108-001","NAVY CONNECTION BOX, WATERTI","2","2","10/05/2015","84","07/13/2015"," EA   ","0","0","2"," No     ","05/11/2017","05/29/2017","0","0"
"8043","475","410","      ","410-01-00010-800","412200-000000210","MOUNT, STE, VOIP TELEPHONE  ","7","7","12/16/2015","120","08/18/2015"," EA   ","0","0","7"," No     ","11/03/2016","05/29/2017","0","0"
"8024","475","411","      ","411-01-00017-S00","415400-000000001","COMMAND & DECISION SYSTEM (C","5","5","04/12/2017","123","12/10/2016"," EA   ","0","0","5"," No     ","04/12/2017","04/12/2017","0","0"
"8024","475","415","      ","415-01-00017-S00","-S00","PRINTER, LASERJET, B & W, HP","6","0","10/05/2015","123","06/04/2015"," EA   ","0","6","6"," No     ","05/19/2017","05/29/2017","0","0"
"8024","475","420","      ","420-01-00001-S02","410201-000000002","ALARM RELAY BOX, C-4LN100   ","1","1","04/12/2017","120","12/13/2016"," EA   ","0","0","1"," No     ","04/12/2017","04/12/2017","0","0"
