"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8025","473","505","      ","505-01-P9070","501214160005-Z01","MECHANICAL TUBE, 8"" OD X 1/2","3","3","01/20/2014","42","12/09/2013"," LF   ","0","0","3"," No     ","05/04/2015","08/28/2017","83.16","249.48","471","06/04/2015"
"8025","473","505","      ","505-01-P9079","500837160905-00A","PIPE, STEEL, 4"" IPS x 4.5"" O","20","20","01/20/2014","30","12/21/2013"," LF   ","0","0","20"," No     ","11/18/2013","08/28/2017","27.17","543.4","485","08/04/2017"
"8025","473","505","      ","505-01-P9082","500818162405-00E","PIPE,SSTL,10""IPS,SCH 10S    ","20","20","01/20/2014","30","12/21/2013"," LF   ","19","-19","20"," No     ","11/18/2013","08/28/2017","357.16","7143.2","            ",""
"8025","473","505","      ","505-01-P9085","501107252705-Z09","TUBE, 2"", CU-NI, 70-30, PL, ","100","60","01/20/2014","30","12/21/2013"," LF   ","140","-140","60"," No     ","11/18/2013","08/28/2017","51.72","3103.2","            ",""
"8025","473","505","      ","505-01-P9088","501107251705-Z07","TUBE, 3/4"", 70-30 CNA, CL600","20","20","01/20/2014","84","10/28/2013"," LF   ","20","-20","20"," No     ","11/18/2013","08/28/2017","60.57","1211.4","            ",""
"8025","473","505","      ","505-01-P9093","500818162405-00F","PIPE,SSTL,12""IPS,SCH 10S    ","40","40","01/20/2014","84","10/28/2013"," LF   ","37","0","3"," No     ","11/18/2013","08/28/2017","133.33","399.99","            ",""
"8025","473","505","      ","505-01-P9098","500817162305-004","PIPE, 1""IPS, 1.315 OD, W/.17","103.5","83.5","01/20/2014","49","12/02/2013"," LF   ","99","0","4.5"," No     ","02/12/2014","08/28/2017","7.38","33.21","            ",""
"8025","473","505","      ","505-01-P9105","500818162405-005","PIPE, STAINLESS STEEL, 304L,","80","80","01/20/2014","49","12/02/2013"," LF   ","76","0","4"," No     ","11/18/2013","08/28/2017","4.8","19.2","            ",""
"8025","473","505","      ","505-01-P9123","500818162205-008","PIPE, STN STL, 2-1/2"" IPS,SC","408.5","408.5","01/20/2014","49","12/02/2013"," LF   ","400","0","8.5"," No     ","11/18/2013","08/28/2017","27.01","229.585","            ",""
"8025","473","505","      ","505-01-P9140","500837160705-006","PIPE,STL,1 1/2"",PL,SCH 80 IP","22","22","01/20/2014","30","12/21/2013"," LF   ","21","0","1"," No     ","11/18/2013","08/28/2017","3.75","3.75","            ",""
"8025","473","505","      ","505-01-P9142","500837160705-009","PIPE,STL,3"",PL,SCH 80 IPS 3.","120","120","01/20/2014","15","01/05/2014"," LF   ","111","0","9"," No     ","11/18/2013","08/28/2017","8.05","72.45","            ",""
"8025","473","505","      ","505-01-P9148","500818162405-00E","PIPE,SSTL,10""IPS,SCH 10S    ","40","40","01/20/2014","30","12/21/2013"," LF   ","38","0","2"," No     ","11/18/2013","08/28/2017","73.68","147.36","            ",""
"8025","473","505","      ","505-01-P9161","501107251805-Z11","TUBE, 1"" IPS, CNA 70:30     ","85","85","01/20/2014","49","12/02/2013"," LF   ","120","-120","85"," No     ","11/18/2013","08/28/2017","41.43","3521.55","            ",""
"8025","473","505","      ","505-01-P9176","500817162205-00H","PIPE, 3/8"" IPS, SSTL, PLAIN ","981","981","01/20/2014","49","12/02/2013"," LF   ","1082.3","-540","438.6"," No     ","07/14/2014","08/28/2017","4.37","1917.0666","            ",""
"8025","473","505","      ","505-01-P9178","500817162205-003","PIPE, 3/4"" IPS, SSTL, PLAIN ","280","280","01/20/2014","35","12/16/2013"," LF   ","281","-39","38"," No     ","06/20/2014","08/28/2017","8.16","310.08","            ",""
"8025","473","505","      ","505-01-P9181","501109410700-001","PIPE - PROTECTION TUBE      ","40","36","01/20/2014","45","12/06/2013"," EA   ","4","-4","36"," No     ","05/14/2014","08/28/2017","533.3","19198.8","            ",""
"8025","473","505","      ","505-01-P9185","500817162305-003","PIPE, 3/4"", SS, PL, SCH 80S ","27","27","01/20/2014","49","12/02/2013"," LF   ","32","-32","27"," No     ","10/03/2014","08/28/2017","8.29","223.83","            ",""
"8025","473","505","      ","505-01-P9197","501117164405-Z12","TUBING, SST 316L, 3/4"" OD X ","1820","1820","01/20/2014","49","12/02/2013"," LF   ","1820","-1100","1100"," No     ","11/18/2013","08/28/2017","2.21","2431","            ",""
"8025","473","505","      ","505-01-P9198","501117164405-Z21","TUBING, SST 316L, 1"" OD X   ","70","70","01/20/2014","49","12/02/2013"," LF   ","80","-80","70"," No     ","11/18/2013","08/28/2017","3.44","240.8","            ",""
"8025","473","505","      ","505-01-P9198","501117164405-Z21","TUBING, SST 316L, 1"" OD X   ","70","70","01/20/2014","49","12/02/2013"," LF   ","80","-80","70"," No     ","11/18/2013","08/28/2017","3.44","240.8","            ",""
"8025","473","505","      ","505-01-P9199","501117164405-Z15","TUBE, 1/4 OD X 0.065 WALL, S","26","26","06/04/2014","49","04/16/2014"," LF   ","20","0","6"," No     ","04/01/2015","08/28/2017","2.54","15.24","            ",""
"8025","473","505","      ","505-01-P9207","500818162305-Z17","PIPE, 3/8"" IPS, SS 304L, SCH","3","3","07/08/2014","49","05/20/2014"," LF   ","0","0","3"," No     ","06/26/2015","08/28/2017","9.44","28.32","477","10/11/2016"
"8025","473","505","      ","505-01-P9208","501107251805-Z03","TUBE, 1/2"" OD, CUNI 70-30   ","320","156","02/28/2014","49","01/10/2014"," LF   ","320","-156","320"," No     ","09/02/2015","08/28/2017","10.1","3232","            ",""
"8025","473","505","      ","505-01-P9209","501117164405-002","TUBE, 1/2"" OD, SS 316L, SMLS","540","317","02/28/2014","49","01/10/2014"," LF   ","540","-317","540"," No     ","09/02/2015","08/28/2017","3.94","2127.6","            ",""
"8025","473","505","      ","505-01-P9210","501117164405-Z02","TUBE, SST 316L, 3/8"" OD X .0","7.5","7.5","06/04/2014","49","04/16/2014"," LF   ","20","-20","7.5"," No     ","10/10/2016","08/28/2017","1.07","8.025","            ",""
"8025","473","505","      ","505-01-P9211","501108251805-Z07","TUBE, 1/4"" IPS, CNA 90-10   ","4","4","07/08/2014","49","05/20/2014"," LF   ","0","0","4"," No     ","10/17/2016","08/28/2017","11.24","44.96","475","10/28/2016"
"8025","473","505","      ","505-01-V0001","SRV523-031000002","SUPPORT, FLUSHING AND HYDRO ","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","10/21/2015","08/28/2017","1008","1008","467","01/25/2017"
"8025","473","505","      ","505-03-00200","240914000000-001","GREASE, GENERAL PURPOSE, MOB","1","1","01/20/2014","84","10/28/2013"," EA   ","0","0","1"," No     ","06/09/2014","08/28/2017","107.07","107.07","469","03/01/2016"
"8025","473","505","      ","505-03-A9072","551412B60000-022","ADAPTER, 1/2 FEM SW X 1/2-08","3","1","01/20/2014","35","12/16/2013"," EA   ","0","0","1"," No     ","11/15/2013","08/28/2017","249.21","249.21","            ",""
"8025","473","505","      ","505-03-A9661","54D607C10003-054","LOKRING SS-3300 ADPTR, 1-1/4","20","4","01/20/2014","35","12/16/2013"," EA   ","0","0","4"," No     ","10/03/2014","08/28/2017","152.19","608.76","            ",""
"8025","473","505","      ","505-03-A9662","54D607C10003-056","LOKRING SS-3300 ADPTR, 1-1/4","32","4","01/20/2014","35","12/16/2013"," EA   ","2","0","2"," No     ","10/03/2014","08/28/2017","162.5","325","            ",""
"8025","473","505","      ","505-03-A9707","540104922603-001","ADAPTER, 1/4"" IPS, PL, STEEL","2","1","02/03/2014","123","10/03/2013"," EA   ","0","0","1"," No     ","06/12/2015","08/28/2017","71.23","71.23","            ",""
"8025","473","505","      ","505-03-A9730","54A607920000-023","ADPTR, HYD, 1/2"" X 3/4"", SST","7","1","03/21/2014","35","02/14/2014"," EA   ","0","6","7"," No     ","07/03/2017","08/28/2017","49.4","345.8","477","05/01/2017"
"8025","473","505","      ","505-03-A9749","551401K50000-012","ADAPTER, 1/4"" X 1/2"", BRASS ","1","1","06/04/2014","77","03/19/2014"," EA   ","0","0","1"," No     ","11/07/2016","08/28/2017","9.97","9.97","481","06/29/2017"
"8025","473","505","      ","505-03-A9750","551401K50000-0H2","ADAPTER, 3/8"" X 1/2"", BRASS ","1","1","06/04/2014","77","03/19/2014"," EA   ","0","0","1"," No     ","11/01/2016","08/28/2017","9.61","9.61","481","06/29/2017"
"8025","473","505","      ","505-03-B0179","555204120200-Z15","SOCKOLET, 4"" X 3/4"" CUNI WEL","21","2","01/20/2014","30","12/21/2013"," EA   ","0","0","2"," No     ","11/12/2013","08/28/2017","22.94","45.88","            ",""
"8025","473","505","      ","505-03-B0210","555204120200-Z31","SOCKOLET,2-1/2"" IPS RUN-1/2""","3","1","07/22/2014","40","06/12/2014"," EA   ","0","0","1"," No     ","11/12/2013","08/28/2017","92.68","92.68","            ",""
"8025","473","505","      ","505-03-B0387","543604152803-Z06","SOCKOLET, 1-1/2""-1-1/4"" RUN ","1","1","01/20/2014","30","12/21/2013"," EA   ","0","0","1"," No     ","02/13/2017","08/28/2017","7","7","483","04/17/2017"
"8025","473","505","      ","505-03-B9022","543618152603-Z14","SOCKOLET, REDUCING, SST 304L","15","1","02/03/2014","30","01/04/2014"," EA   ","0","2","1"," No     ","11/12/2013","08/28/2017","9.03","9.03","            ",""
"8025","473","505","      ","505-03-C9160","54B307C30003-001","COUPLING, 1/4"" IPS, 316L SST","17","2","02/24/2014","35","01/20/2014"," EA   ","0","1","3"," No     ","05/19/2014","08/28/2017","84.95","254.85","            ",""
"8025","473","505","      ","505-03-K0002","810116171100-04G","GASKET, GARLOCK G9900, HIGH ","7","2","03/07/2014","28","02/07/2014"," EA   ","0","0","2"," No     ","11/19/2013","08/28/2017","11.72","23.44","            ",""
"8025","473","505","      ","505-03-K9093","810146191300-00A","GASKET, 4"" NAVY PATTERN, 150","16","4","03/07/2014","81","12/16/2013"," EA   ","0","0","4"," No     ","11/19/2013","08/28/2017","33.89","135.56","            ",""
"8025","473","505","      ","505-03-K9153","810112182100-00A","GASKET, RING TYPE, DN100, PN","16","16","01/20/2014","45","12/06/2013"," EA   ","0","0","16"," No     ","07/12/2016","08/28/2017","2.83","45.28","481","05/04/2017"
"8025","473","505","      ","505-03-K9157","810612-000000001","FLANGE ISOLATION KIT        ","8","0","09/08/2014","45","07/25/2014"," EA   ","0","8","8"," No     ","03/01/2017","08/28/2017","0","0","            ",""
"8025","473","505","      ","505-03-L0025","550202280201-009","ELL, 45 DEGREE, 2-1/2"" IPS, ","92","4","01/20/2014","25","12/26/2013"," EA   ","0","0","4"," No     ","11/19/2013","08/28/2017","34.22","136.88","            ",""
"8025","473","505","      ","505-03-L0095","541704150503-005","ELBOW, 3/4 IPS, 45 DEG, 3000","59","4","02/03/2014","20","01/14/2014"," EA   ","2","0","2"," No     ","11/19/2013","08/28/2017","5.94","11.88","            ",""
"8025","473","505","      ","505-03-L0299","554304022201-00B","ELL 90,L.R.,5 IPS,CPR NKL,90","80","3","01/20/2014","30","12/21/2013"," EA   ","0","0","3"," No     ","11/18/2013","08/28/2017","241","723","            ",""
"8025","473","505","      ","505-03-L0308","554904022201-00A","ELB, 90 DEG, 4"" IPS, SR, CL ","51","-3","01/20/2014","40","12/11/2013"," EA   ","2","6","3"," No     ","11/18/2013","08/28/2017","129.95","389.85","            ",""
"8025","473","505","      ","505-03-L0310","554902-000000004","ELB, 90 DEGREE, 6"" IPS, SR, ","90","1","01/20/2014","25","12/26/2013"," EA   ","0","4","5"," No     ","11/18/2013","08/28/2017","246.48","1232.4","            ",""
"8025","473","505","      ","505-03-L0343","550204120201-004","ELB, 45 DEG., 1-1/4"" IPS, 40","70","-4","02/24/2014","30","01/25/2014"," EA   ","0","7","3"," No     ","11/18/2013","08/28/2017","39.18","117.54","            ",""
"8025","473","505","      ","505-03-L0344","550204120201-005","ELB, 45 DEG., 1-1/2"" IPS, 40","104","3","01/20/2014","30","12/21/2013"," EA   ","0","0","3"," No     ","11/18/2013","08/28/2017","46.26","138.78","            ",""
"8025","473","505","      ","505-03-L0421","544806021200-001","ELBOW, 90 DEG., 2-1/2"" IPS, ","50","17","06/04/2014","20","05/15/2014"," EA   ","14","0","3"," No     ","11/18/2013","08/28/2017","24.98","74.94","            ",""
"8025","473","505","      ","505-03-L0422","544806021200-002","ELBOW, 90 DEG, 3"" IPS, BW, L","23","4","06/18/2014","30","05/19/2014"," EA   ","0","0","4"," No     ","11/18/2013","08/28/2017","13.64","54.56","            ",""
"8025","473","505","      ","505-03-L0434","545006022903-008","ELBOW, 45 DEG., 2-1/2"" IPS  ","22","9","06/04/2014","30","05/05/2014"," EA   ","6","0","3"," No     ","11/18/2013","08/28/2017","10.67","32.01","            ",""
"8025","473","505","      ","505-03-L0435","545006022903-009","ELBOW, 45 DEG., 3"" IPS, SCH ","6","2","06/18/2014","30","05/19/2014"," EA   ","0","0","2"," No     ","11/18/2013","08/28/2017","9.86","19.72","            ",""
"8025","473","505","      ","505-03-L9023","544806021101-008","ELL,90 DEGREES, 3"" IPS, SCH.","133","29","01/20/2014","20","12/31/2013"," EA   ","27","1","2"," No     ","11/18/2013","08/28/2017","6.38","12.76","            ",""
"8025","473","505","      ","505-03-L9158","554910020801-00D","ELBOW, 8"", 90 DEG, SR, 70/30","2","2","02/28/2014","90","11/30/2013"," EA   ","0","0","2"," No     ","03/30/2014","08/28/2017","2208","4416","477","05/26/2016"
"8025","473","505","      ","505-03-L9209","                ","ELBOW, 90 DEGREE, SST, SWAGE","3","2","02/03/2014","35","12/30/2013"," EA   ","0","0","2"," No     ","08/21/2014","08/28/2017","32.3","64.6","            ",""
"8025","473","505","      ","505-03-M9156","55C122581301-002","NIPPLE, CLOSE, NPT 1/2""     ","122","83","01/20/2014","35","12/16/2013"," EA   ","36","0","47"," No     ","09/16/2016","08/28/2017","1.22","57.34","            ",""
"8025","473","505","      ","505-03-R0480","554504020201-030","RED B.W.6X4 IPS,CPR NKL,90-1","15","-4","01/20/2014","30","12/21/2013"," EA   ","1","5","1"," No     ","11/14/2013","08/28/2017","130.5","130.5","            ",""
"8025","473","505","      ","505-03-R9120","54B707C30003-054","CPLNG, REDC, 1-1/4  X 1"", SS","4","4","04/17/2014","35","03/13/2014"," EA   ","3","0","1"," No     ","06/20/2014","08/28/2017","183.02","183.02","            ",""
"8025","473","505","      ","505-03-T0235","550304120201-005","TEE, 1-1/2"" IPS, 400 PSI WOG","46","-2","01/20/2014","30","12/21/2013"," EA   ","1","3","1"," No     ","11/14/2013","08/28/2017","65.5","65.5","            ",""
"8025","473","505","      ","505-03-T9154","54B807C30003-332","LOKRING SS-3300 TEE, REDC, 3","4","3","06/04/2014","35","04/30/2014"," EA   ","1","0","2"," No     ","07/14/2014","08/28/2017","398.87","797.74","            ",""
"8025","473","505","      ","505-03-T9184","54B807C30003-533","TEE, RED, 1-1/4 X 3/4, LOKRI","2","2","04/17/2014","35","03/13/2014"," EA   ","0","0","2"," No     ","03/23/2017","08/28/2017","757.74","1515.48","477","06/29/2017"
"8025","473","505","      ","505-03-U0015","544406152603-005","UNION,1-1/4""IPS, 3000# SOC W","3","1","02/28/2014","20","02/08/2014"," EA   ","0","0","1"," No     ","11/14/2013","08/28/2017","26.11","26.11","            ",""
"8025","473","505","      ","505-03-U0043","551114040101-006","UNION,SLDR,1-1/2""NOM CU SZ, ","10","1","06/04/2014","15","05/20/2014"," EA   ","0","0","1"," No     ","11/14/2013","08/28/2017","17.488","17.488","            ",""
"8025","473","505","      ","505-03-U9086","546807920000-023","UNION, REDUC, 1/2"" X 3/4"", S","1","1","03/21/2014","35","02/14/2014"," EA   ","0","0","1"," No     ","07/03/2017","08/28/2017","304.25","304.25","481","06/19/2017"
"8025","473","505","      ","505-03-U9087","544406150000-005","UNION, 1-1/4"", SW, SSTL 304L","2","2","06/18/2014","35","05/14/2014"," EA   ","1","0","1"," No     ","05/16/2017","08/28/2017","447.6","447.6","            ",""
"8025","473","505","      ","505-03-Y9005","557002330001-006","Y BRANCH, 2""NOM, 45 DEGREE  ","66","4","01/20/2014","30","12/21/2013"," EA   ","2","0","2"," No     ","11/14/2013","08/28/2017","21.37","42.74","            ",""
"8025","473","505","      ","505-99-HMISU","SRV523-032800002","START UP/ HMI PIPING CONTRAC","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","06/10/2015","08/28/2017","0","0","            ",""
"8025","473","512","      ","512-06-00100","501133600000-001","TUBING, COIL, 1/4"" OD, SSTL3","3","3","01/27/2014","49","12/09/2013"," EA   ","0","0","3"," No     ","06/19/2017","08/28/2017","0.8","2.4","450","06/24/2011"
"8025","473","512","      ","512-88-01588","540508M70000-011","CONNECTOR, MALE, TUBE FITTIN","6","6","01/27/2014","35","12/23/2013"," EA   ","0","0","6"," No     ","06/19/2017","08/28/2017","0","0","450","06/24/2011"
"8025","473","512","      ","512-88-01592","540508M60000-011","CONNECTOR, COMPRESSION, 1/4""","6","6","01/27/2014","35","12/23/2013"," EA   ","0","0","6"," No     ","06/19/2017","08/28/2017","0","0","            ",""
"8025","473","512","      ","512-88-01592","540508M60000-011","CONNECTOR, COMPRESSION, 1/4""","6","6","01/27/2014","35","12/23/2013"," EA   ","0","0","6"," No     ","06/19/2017","08/28/2017","0","0","            ",""
"8025","473","551","      ","551-01-M9221","572414110000-003","TRAP, SNAP ACTION DRAIN, 3/4","2","1","02/19/2015","14","02/05/2015"," EA   ","0","1","2"," No     ","07/10/2017","08/28/2017","0","0","            ",""
"8025","473","573","      ","573-09-00017","232500-000000011","COMPLETE QUICK ACTING COUPLE","3","-1","09/29/2014","240","02/01/2014"," EA   ","0","3","2"," No     ","12/02/2014","08/28/2017","58.8","117.6","            ",""
"8025","473","573","      ","573-09-00018","232500-000000012","ADAPTER, FROM 3/8""-18 NPT MA","6","-2","09/29/2014","240","02/01/2014"," EA   ","0","6","4"," No     ","12/02/2014","08/28/2017","23.41","93.64","            ",""
"8025","473","581","      ","581-01-00035","500818162300-008","PIPE,STAINLESS STL,2""IPS,SCH","1","1","05/28/2014","30","04/28/2014"," LF   ","0","0","1"," No     ","11/21/2013","08/28/2017","9.41","9.41","477","10/07/2016"
